20202,2020-12-21 10:57:52.795160,0.6438801884651184,neutral
20202,2020-12-21 10:57:53.095876,0.593086302280426,neutral
20202,2020-12-21 10:57:53.211263,0.6695886850357056,neutral
20202,2020-12-21 10:57:53.330681,0.7162903547286987,neutral
20202,2020-12-21 10:57:53.446049,0.7205921411514282,neutral
20202,2020-12-21 10:57:53.562672,0.7190409898757935,neutral
20202,2020-12-21 10:57:53.674057,0.7139155268669128,neutral
20202,2020-12-21 10:57:53.792026,0.7154749035835266,neutral
20202,2020-12-21 10:57:53.906148,0.7198907732963562,neutral
20202,2020-12-21 10:57:54.019502,0.7114519476890564,neutral
20202,2020-12-21 10:57:54.134133,0.7223935723304749,neutral
20202,2020-12-21 10:57:54.249230,0.7132273316383362,neutral
20202,2020-12-21 10:57:54.367160,0.6868178248405457,neutral
20202,2020-12-21 10:57:54.482219,0.6289911866188049,angry
20202,2020-12-21 10:57:54.595421,0.6452733874320984,angry
20202,2020-12-21 10:57:54.708545,0.7195037603378296,neutral
20202,2020-12-21 10:57:54.826799,0.5999311208724976,fear
20202,2020-12-21 10:57:54.942708,0.6952797174453735,neutral
1003,2020-12-21 11:00:47.957106,0.6715434193611145,surprise
1003,2020-12-21 11:00:48.072878,0.6573852300643921,surprise
1003,2020-12-21 11:00:48.184520,0.6847095489501953,surprise
1003,2020-12-21 11:00:48.298640,0.5930681824684143,surprise
1003,2020-12-21 11:00:48.410222,0.594799816608429,neutral
1003,2020-12-21 11:00:48.522451,0.5659704804420471,neutral
1003,2020-12-21 11:00:48.638227,0.5376988053321838,neutral
1003,2020-12-21 11:00:48.753051,0.5176935791969299,neutral
1003,2020-12-21 11:00:48.867052,0.5000720024108887,neutral
1003,2020-12-21 11:00:48.980201,0.4874265789985657,neutral
1003,2020-12-21 11:00:49.098178,0.5853975415229797,fear
1003,2020-12-21 11:00:49.213364,0.584086537361145,fear
1003,2020-12-21 11:00:49.328801,0.6177573204040527,fear
1003,2020-12-21 11:00:49.441056,0.6022189855575562,fear
1003,2020-12-21 11:00:49.552464,0.6036826372146606,fear
1003,2020-12-21 11:00:49.669215,0.5917720198631287,surprise
1003,2020-12-21 11:00:49.782976,0.5934556722640991,angry
1003,2020-12-21 11:00:49.895804,0.7148845791816711,neutral
1001,2020-12-21 11:26:17.423989,0.696476399898529,angry
1001,2020-12-21 11:26:17.535160,0.682527482509613,angry
1001,2020-12-21 11:26:17.697867,0.6933272480964661,neutral
1001,2020-12-21 11:26:17.855918,0.645767092704773,neutral
1001,2020-12-21 11:26:18.016401,0.6898225545883179,neutral
1001,2020-12-21 11:26:18.133215,0.7362313270568848,surprise
1001,2020-12-21 11:26:18.245527,0.5819147825241089,neutral
1001,2020-12-21 11:26:18.359607,0.5368140935897827,neutral
1001,2020-12-21 11:26:18.473581,0.5285083651542664,neutral
1001,2020-12-21 11:26:18.592053,0.5728074312210083,neutral
1001,2020-12-21 11:26:18.705404,0.5531221032142639,angry
1001,2020-12-21 11:26:18.820245,0.5531774759292603,neutral
1001,2020-12-21 11:26:18.934535,0.5552157759666443,surprise
1001,2020-12-21 11:26:19.047674,0.5519052147865295,angry
1001,2020-12-21 11:26:19.164308,0.5510022044181824,neutral
1001,2020-12-21 11:26:19.279651,0.5620520114898682,neutral
1001,2020-12-21 11:26:19.393033,0.5575190186500549,angry
1001,2020-12-21 11:26:19.504826,0.5753412246704102,neutral
1001,2020-12-21 11:26:19.623996,0.5671806335449219,neutral
1001,2020-12-21 11:26:19.738808,0.5657708048820496,angry
1001,2020-12-21 11:26:19.851775,0.5708644390106201,angry
1001,2020-12-21 11:26:19.967977,0.5727681517601013,angry
1001,2020-12-21 11:26:20.079534,0.5714753866195679,angry
1001,2020-12-21 11:26:20.196097,0.5728781819343567,angry
1001,2020-12-21 11:26:20.311377,0.5644141435623169,neutral
1001,2020-12-21 11:26:20.426967,0.5272415280342102,angry
1001,2020-12-21 11:26:20.539223,0.5917866230010986,angry
20201,2020-12-21 11:26:22.934662,0.6491066217422485,neutral
20201,2020-12-21 11:26:23.047243,0.6965214610099792,fear
20201,2020-12-21 11:26:23.160151,0.6892807483673096,neutral
20201,2020-12-21 11:26:23.272432,0.7065538763999939,fear
20201,2020-12-21 11:26:23.386358,0.7124236226081848,fear
20201,2020-12-21 11:26:23.502711,0.7001587748527527,fear
20201,2020-12-21 11:26:23.711274,0.7760471105575562,neutral
20201,2020-12-21 11:26:23.826402,0.6955220103263855,neutral
20201,2020-12-21 11:26:23.940410,0.6941258311271667,fear
20201,2020-12-21 11:26:24.056644,0.6780861616134644,neutral
20201,2020-12-21 11:26:24.172126,0.642307698726654,neutral
20201,2020-12-21 11:26:24.286105,0.719566285610199,angry
20201,2020-12-21 11:26:24.401503,0.722572922706604,neutral
20201,2020-12-21 11:26:24.521711,0.5774227976799011,neutral
20201,2020-12-21 11:26:24.636090,0.6331742405891418,neutral
20201,2020-12-21 11:26:24.749427,0.6187829971313477,neutral
20201,2020-12-21 11:26:24.861615,0.6145452260971069,neutral
20201,2020-12-21 11:26:24.973329,0.6385650634765625,fear
20201,2020-12-21 11:26:25.092149,0.6315947771072388,neutral
20201,2020-12-21 11:26:25.207433,0.6307461857795715,neutral
20201,2020-12-21 11:26:25.321387,0.6256711483001709,neutral
20201,2020-12-21 11:26:25.435241,0.63121497631073,neutral
20201,2020-12-21 11:26:25.551543,0.6323509216308594,neutral
20201,2020-12-21 11:26:25.667678,0.6109371781349182,neutral
20201,2020-12-21 11:26:25.781972,0.640155017375946,neutral
20201,2020-12-21 11:26:25.896658,0.6662551760673523,neutral
