20202,2020-12-14 11:00:43.008468,0.7517403960227966
20202,2020-12-14 11:00:43.562893,0.6128978133201599
20202,2020-12-14 11:00:43.655448,0.7523152828216553
20202,2020-12-14 11:00:43.748500,0.7404270172119141
20202,2020-12-14 11:00:43.839901,0.7357606291770935
20202,2020-12-14 11:00:43.929742,0.7482655644416809
20202,2020-12-14 11:00:44.022327,0.7848449349403381
20202,2020-12-14 11:00:44.305454,0.7710322141647339
20202,2020-12-14 11:00:44.399423,0.7100721597671509
20202,2020-12-14 11:00:44.490430,0.7335917949676514
20202,2020-12-14 11:00:44.584537,0.7706388235092163
20202,2020-12-14 11:06:50.651960,0.7740275859832764
20202,2020-12-14 11:06:50.743066,0.7211821675300598
20202,2020-12-14 11:06:50.835591,0.7575415372848511
20202,2020-12-14 11:06:50.928384,0.6814928650856018
20202,2020-12-14 11:06:51.020393,0.6873533725738525
20202,2020-12-14 11:06:51.113274,0.7113159894943237
20202,2020-12-14 11:06:51.206762,0.6152036190032959
20202,2020-12-14 11:06:51.300418,0.7359535098075867
20202,2020-12-14 11:06:51.394150,0.7211924195289612
1014,2020-12-14 11:17:57.193121,0.7544470429420471
1014,2020-12-14 11:17:57.379629,0.7360537052154541
1015,2020-12-14 11:24:05.189233,0.720715343952179
1015,2020-12-14 11:24:05.556039,0.7499346137046814
1015,2020-12-14 11:24:05.650303,0.6658440828323364
1015,2020-12-14 11:24:05.741410,0.6470268964767456
1015,2020-12-14 11:24:05.834922,0.5953978896141052
1015,2020-12-14 11:24:05.925447,0.6620052456855774
1015,2020-12-14 11:24:06.063004,0.5652239918708801
1015,2020-12-14 11:24:06.153265,0.6304559707641602
1011,2020-12-14 11:33:23.882864,0.7907615900039673
1011,2020-12-14 11:33:24.152105,0.7917628288269043
1011,2020-12-14 11:33:24.333612,0.709729790687561
1011,2020-12-14 11:33:24.429757,0.7039896845817566
1011,2020-12-14 11:33:24.522498,0.7715688347816467
1011,2020-12-14 11:33:24.707652,0.6702613830566406
1011,2020-12-14 11:33:24.798321,0.6556132435798645
1011,2020-12-14 11:33:24.888229,0.7095008492469788
1011,2020-12-14 11:33:24.981971,0.7070455551147461
1011,2020-12-14 11:33:25.071722,0.7376269102096558
1011,2020-12-14 11:33:25.162330,0.7884758114814758
1011,2020-12-14 11:33:25.255947,0.707105278968811
1011,2020-12-14 11:33:25.439247,0.6693865060806274
1011,2020-12-14 11:33:26.787596,0.7265673279762268
1011,2020-12-14 11:33:26.878453,0.7596330642700195
1011,2020-12-14 11:33:26.972040,0.7449156045913696
