Unknown,2020-12-01 09:47:04.957533,0.75
Unknown,2020-12-01 09:47:05.000241,0.75
Unknown,2020-12-01 09:47:05.042405,0.75
Unknown,2020-12-01 09:47:05.084713,0.75
Unknown,2020-12-01 09:47:05.128767,0.75
Unknown,2020-12-01 09:47:05.171945,0.75
Unknown,2020-12-01 09:47:05.219313,0.75
Unknown,2020-12-01 09:47:05.261151,0.75
Unknown,2020-12-01 09:50:00.354033,0.75
Unknown,2020-12-01 09:50:00.397072,0.75
Unknown,2020-12-01 09:50:00.439144,0.75
Unknown,2020-12-01 09:50:00.480537,0.75
Unknown,2020-12-01 09:50:00.523010,0.75
Unknown,2020-12-01 09:50:00.565522,0.75
Unknown,2020-12-01 09:50:00.607613,0.75
Unknown,2020-12-01 09:50:00.650472,0.75
Unknown,2020-12-01 09:50:00.692181,0.75
Unknown,2020-12-01 09:50:00.740861,0.75
Unknown,2020-12-01 09:50:00.786414,0.75
Unknown,2020-12-01 09:50:00.829228,0.75
Unknown,2020-12-01 09:50:00.872666,0.75
Unknown,2020-12-01 09:50:00.915046,0.75
Unknown,2020-12-01 09:50:00.956893,0.75
Unknown,2020-12-01 09:50:00.999178,0.75
Unknown,2020-12-01 09:50:01.042031,0.75
Unknown,2020-12-01 09:50:01.089499,0.75
Unknown,2020-12-01 09:50:02.057628,0.75
Unknown,2020-12-01 09:50:02.106240,0.75
Unknown,2020-12-01 09:50:02.149781,0.75
Unknown,2020-12-01 09:50:02.192926,0.75
Unknown,2020-12-01 09:50:02.237222,0.75
Unknown,2020-12-01 09:50:02.279251,0.75
Unknown,2020-12-01 09:50:02.323733,0.75
Unknown,2020-12-01 09:50:02.366559,0.75
Unknown,2020-12-01 09:50:02.408632,0.75
Unknown,2020-12-01 09:50:02.451942,0.75
Unknown,2020-12-01 09:50:02.494983,0.75
Unknown,2020-12-01 09:50:02.543156,0.75
Unknown,2020-12-01 09:50:02.585608,0.75
Unknown,2020-12-01 09:50:02.628499,0.75
Unknown,2020-12-01 09:50:02.669948,0.75
Unknown,2020-12-01 09:50:02.713075,0.75
Unknown,2020-12-01 09:50:02.756847,0.75
Unknown,2020-12-01 09:50:02.799077,0.75
Unknown,2020-12-01 09:58:10.530230,0.75
Unknown,2020-12-01 09:58:10.573890,0.75
Unknown,2020-12-01 09:58:10.619988,0.75
Unknown,2020-12-01 09:58:10.662209,0.75
Unknown,2020-12-01 09:58:10.704595,0.75
Unknown,2020-12-01 09:58:10.748576,0.75
Unknown,2020-12-01 09:58:10.789799,0.75
Unknown,2020-12-01 09:58:10.831657,0.75
Unknown,2020-12-01 09:58:10.877761,0.75
Unknown,2020-12-01 09:58:10.922279,0.75
Unknown,2020-12-01 09:58:10.965479,0.75
Unknown,2020-12-01 09:58:11.007392,0.75
Unknown,2020-12-01 09:58:11.050239,0.75
Unknown,2020-12-01 09:58:11.093078,0.75
Unknown,2020-12-01 09:58:11.137631,0.75
Unknown,2020-12-01 09:58:11.180513,0.75
Unknown,2020-12-01 09:58:11.222305,0.75
Unknown,2020-12-01 09:58:11.269590,0.75
Unknown,2020-12-01 09:58:12.300602,0.75
Unknown,2020-12-01 09:58:12.341612,0.75
Unknown,2020-12-01 09:58:12.384920,0.75
Unknown,2020-12-01 09:58:12.425745,0.75
Unknown,2020-12-01 09:58:12.467953,0.75
Unknown,2020-12-01 09:58:12.510762,0.75
Unknown,2020-12-01 09:58:12.553886,0.75
Unknown,2020-12-01 09:58:12.601063,0.75
Unknown,2020-12-01 09:58:12.643228,0.75
Unknown,2020-12-01 09:58:12.688866,0.75
Unknown,2020-12-01 09:58:12.731896,0.75
Unknown,2020-12-01 09:58:12.773787,0.75
Unknown,2020-12-01 09:58:12.815566,0.75
Unknown,2020-12-01 09:58:12.857394,0.75
Unknown,2020-12-01 09:58:12.903169,0.75
Unknown,2020-12-01 09:58:12.944929,0.75
Unknown,2020-12-01 09:58:12.990658,0.75
Unknown,2020-12-01 09:58:13.034626,0.75
Unknown,2020-12-01 09:58:14.062394,0.75
Unknown,2020-12-01 09:58:14.105016,0.75
Unknown,2020-12-01 09:58:14.150369,0.75
Unknown,2020-12-01 09:58:14.191621,0.75
Unknown,2020-12-01 09:58:14.233099,0.75
Unknown,2020-12-01 09:58:14.275045,0.75
Unknown,2020-12-01 09:58:14.322261,0.75
Unknown,2020-12-01 09:58:14.366488,0.75
Unknown,2020-12-01 09:58:14.408157,0.75
Unknown,2020-12-01 09:58:14.451699,0.75
Unknown,2020-12-01 09:58:14.494650,0.75
Unknown,2020-12-01 09:58:14.536578,0.75
Unknown,2020-12-01 09:58:14.579559,0.75
Unknown,2020-12-01 09:58:14.621296,0.75
Unknown,2020-12-01 09:58:14.663865,0.75
Unknown,2020-12-01 09:58:14.707226,0.75
Unknown,2020-12-01 09:58:14.753237,0.75
Unknown,2020-12-01 09:58:14.795388,0.75
Unknown,2020-12-01 09:58:16.138722,0.75
Unknown,2020-12-01 09:58:16.183326,0.75
Unknown,2020-12-01 09:58:16.227320,0.75
Unknown,2020-12-01 09:58:16.269920,0.75
Unknown,2020-12-01 09:58:16.315044,0.75
Unknown,2020-12-01 09:58:16.358220,0.75
Unknown,2020-12-01 09:58:16.400007,0.75
Unknown,2020-12-01 09:58:16.443638,0.75
Unknown,2020-12-01 09:58:16.485901,0.75
Unknown,2020-12-01 09:58:16.527960,0.75
Unknown,2020-12-01 09:58:16.571680,0.75
Unknown,2020-12-01 09:58:16.614265,0.75
Unknown,2020-12-01 09:58:16.657125,0.75
Unknown,2020-12-01 09:58:16.703248,0.75
Unknown,2020-12-01 09:58:16.745418,0.75
Unknown,2020-12-01 09:58:16.787391,0.75
Unknown,2020-12-01 09:58:16.830501,0.75
Unknown,2020-12-01 09:58:16.873550,0.75
Unknown,2020-12-01 10:35:03.374810,0.75
Unknown,2020-12-01 10:35:03.417512,0.75
Unknown,2020-12-01 10:35:03.463422,0.75
Unknown,2020-12-01 10:35:03.507804,0.75
Unknown,2020-12-01 10:35:03.550929,0.75
Unknown,2020-12-01 10:35:03.592519,0.75
Unknown,2020-12-01 10:35:03.635324,0.75
Unknown,2020-12-01 10:35:03.678088,0.75
Unknown,2020-12-01 10:35:03.720764,0.75
Unknown,2020-12-01 10:35:03.762422,0.75
Unknown,2020-12-01 10:35:03.804742,0.75
Unknown,2020-12-01 10:35:03.851086,0.75
Unknown,2020-12-01 10:35:03.893414,0.75
Unknown,2020-12-01 10:35:03.936150,0.75
Unknown,2020-12-01 10:35:03.979510,0.75
Unknown,2020-12-01 10:35:04.022028,0.75
Unknown,2020-12-01 10:35:04.062924,0.75
Unknown,2020-12-01 10:35:04.104891,0.75
Unknown,2020-12-01 10:44:44.890812,0.75
Unknown,2020-12-01 10:44:44.932894,0.75
Unknown,2020-12-01 10:44:44.976340,0.75
Unknown,2020-12-01 10:44:45.018545,0.75
Unknown,2020-12-01 10:44:45.062164,0.75
Unknown,2020-12-01 10:44:45.104345,0.75
Unknown,2020-12-01 10:44:45.147339,0.75
Unknown,2020-12-01 10:44:45.188809,0.75
Unknown,2020-12-01 10:44:45.233777,0.75
Unknown,2020-12-01 10:44:45.276980,0.75
Unknown,2020-12-01 10:44:45.318716,0.75
Unknown,2020-12-01 10:44:45.361857,0.75
Unknown,2020-12-01 10:44:45.406076,0.75
Unknown,2020-12-01 10:44:45.448216,0.75
Unknown,2020-12-01 10:44:45.490586,0.75
Unknown,2020-12-01 10:44:45.532563,0.75
Unknown,2020-12-01 10:44:45.574160,0.75
Unknown,2020-12-01 10:44:45.622242,0.75
Unknown,2020-12-01 10:44:50.541768,0.75
Unknown,2020-12-01 10:44:50.584014,0.75
Unknown,2020-12-01 10:44:50.627547,0.75
Unknown,2020-12-01 10:44:50.669912,0.75
Unknown,2020-12-01 10:44:50.711346,0.75
Unknown,2020-12-01 10:44:50.759077,0.75
Unknown,2020-12-01 10:44:50.801722,0.75
Unknown,2020-12-01 10:44:50.844939,0.75
Unknown,2020-12-01 10:44:50.885776,0.75
Unknown,2020-12-01 10:44:50.927080,0.75
Unknown,2020-12-01 10:44:50.969987,0.75
Unknown,2020-12-01 10:44:51.013931,0.75
Unknown,2020-12-01 10:44:51.056787,0.75
Unknown,2020-12-01 10:44:51.098695,0.75
Unknown,2020-12-01 10:44:51.143721,0.75
Unknown,2020-12-01 10:44:51.186611,0.75
Unknown,2020-12-01 10:44:51.228637,0.75
Unknown,2020-12-01 10:44:51.271993,0.75
Unknown,2020-12-01 10:45:32.797999,0.75
Unknown,2020-12-01 10:45:32.840404,0.75
Unknown,2020-12-01 10:45:32.882453,0.75
Unknown,2020-12-01 10:45:32.924658,0.75
Unknown,2020-12-01 10:45:32.966219,0.75
Unknown,2020-12-01 10:45:33.009134,0.75
Unknown,2020-12-01 10:45:33.051434,0.75
Unknown,2020-12-01 10:45:33.093872,0.75
Unknown,2020-12-01 10:45:33.135845,0.75
Unknown,2020-12-01 10:45:33.183215,0.75
Unknown,2020-12-01 10:45:33.226122,0.75
Unknown,2020-12-01 10:45:33.269255,0.75
Unknown,2020-12-01 10:45:33.311503,0.75
Unknown,2020-12-01 10:45:33.353839,0.75
Unknown,2020-12-01 10:45:33.396769,0.75
Unknown,2020-12-01 10:45:33.437782,0.75
Unknown,2020-12-01 10:45:33.479348,0.75
Unknown,2020-12-01 10:45:33.520947,0.75
Unknown,2020-12-01 10:50:08.900015,0.75
Unknown,2020-12-01 10:50:08.943273,0.75
Unknown,2020-12-01 10:50:08.985763,0.75
Unknown,2020-12-01 10:50:09.029009,0.75
Unknown,2020-12-01 10:50:09.070733,0.75
Unknown,2020-12-01 10:50:09.113353,0.75
Unknown,2020-12-01 10:50:09.157117,0.75
Unknown,2020-12-01 10:50:09.203818,0.75
Unknown,2020-12-01 10:50:09.246081,0.75
Unknown,2020-12-01 10:50:09.287496,0.75
Unknown,2020-12-01 10:50:09.330149,0.75
Unknown,2020-12-01 10:50:09.371936,0.75
1004,2020-12-01 10:50:09.418255,0.6475483179092407
1004,2020-12-01 10:50:09.460517,0.6475483179092407
1004,2020-12-01 10:50:09.502438,0.6475483179092407
1004,2020-12-01 10:50:09.545052,0.6475483179092407
1004,2020-12-01 10:50:09.592172,0.6475483179092407
1004,2020-12-01 10:50:09.635145,0.6475483179092407
Unknown,2020-12-01 10:50:10.662762,0.75
Unknown,2020-12-01 10:50:10.705450,0.75
Unknown,2020-12-01 10:50:10.747695,0.75
Unknown,2020-12-01 10:50:10.791164,0.75
Unknown,2020-12-01 10:50:10.833830,0.75
Unknown,2020-12-01 10:50:10.875069,0.75
Unknown,2020-12-01 10:50:10.921899,0.75
Unknown,2020-12-01 10:50:10.964046,0.75
Unknown,2020-12-01 10:50:11.007888,0.75
Unknown,2020-12-01 10:50:11.051274,0.75
Unknown,2020-12-01 10:50:11.093986,0.75
Unknown,2020-12-01 10:50:11.136457,0.75
Unknown,2020-12-01 10:50:11.179447,0.75
Unknown,2020-12-01 10:50:11.220705,0.75
Unknown,2020-12-01 10:50:11.262942,0.75
Unknown,2020-12-01 10:50:11.305545,0.75
Unknown,2020-12-01 10:50:11.354570,0.75
Unknown,2020-12-01 10:50:11.397853,0.75
Unknown,2020-12-01 10:50:12.419416,0.75
Unknown,2020-12-01 10:50:12.460478,0.75
Unknown,2020-12-01 10:50:12.504583,0.75
Unknown,2020-12-01 10:50:12.547924,0.75
Unknown,2020-12-01 10:50:12.591046,0.75
Unknown,2020-12-01 10:50:12.634235,0.75
Unknown,2020-12-01 10:50:12.678674,0.75
Unknown,2020-12-01 10:50:12.721200,0.75
Unknown,2020-12-01 10:50:12.761545,0.75
Unknown,2020-12-01 10:50:12.805820,0.75
Unknown,2020-12-01 10:50:12.848572,0.75
Unknown,2020-12-01 10:50:12.891136,0.75
1004,2020-12-01 10:50:12.935156,0.7183625102043152
1004,2020-12-01 10:50:12.977608,0.7183625102043152
1004,2020-12-01 10:50:13.020026,0.7183625102043152
1004,2020-12-01 10:50:13.067037,0.7183625102043152
1004,2020-12-01 10:50:13.107977,0.7183625102043152
1004,2020-12-01 10:50:13.151308,0.7183625102043152
1013,2020-12-01 10:50:14.178500,0.7223300337791443
1013,2020-12-01 10:50:14.219941,0.7223300337791443
1013,2020-12-01 10:50:14.262441,0.7223300337791443
1013,2020-12-01 10:50:14.304695,0.7223300337791443
1013,2020-12-01 10:50:14.346554,0.7223300337791443
1013,2020-12-01 10:50:14.391860,0.7223300337791443
1013,2020-12-01 10:50:14.435116,0.7223300337791443
1013,2020-12-01 10:50:14.478850,0.7223300337791443
1013,2020-12-01 10:50:14.521179,0.7223300337791443
1013,2020-12-01 10:50:14.563773,0.7223300337791443
1013,2020-12-01 10:50:14.605715,0.7223300337791443
1013,2020-12-01 10:50:14.648647,0.7223300337791443
1013,2020-12-01 10:50:14.691375,0.7223300337791443
1013,2020-12-01 10:50:14.734001,0.7223300337791443
1013,2020-12-01 10:50:14.779792,0.7223300337791443
1013,2020-12-01 10:50:14.822098,0.7223300337791443
1013,2020-12-01 10:50:14.864557,0.7223300337791443
1013,2020-12-01 10:50:14.907007,0.7223300337791443
1013,2020-12-01 10:50:15.930073,0.70438551902771
1013,2020-12-01 10:50:15.972479,0.70438551902771
1013,2020-12-01 10:50:16.014801,0.70438551902771
1013,2020-12-01 10:50:16.056482,0.70438551902771
1013,2020-12-01 10:50:16.103226,0.70438551902771
1013,2020-12-01 10:50:16.145582,0.70438551902771
1013,2020-12-01 10:50:16.187416,0.70438551902771
1013,2020-12-01 10:50:16.228913,0.70438551902771
1013,2020-12-01 10:50:16.272315,0.70438551902771
1013,2020-12-01 10:50:16.314878,0.70438551902771
1013,2020-12-01 10:50:16.356316,0.70438551902771
1013,2020-12-01 10:50:16.397867,0.70438551902771
1013,2020-12-01 10:50:16.440356,0.70438551902771
1013,2020-12-01 10:50:16.487191,0.70438551902771
1013,2020-12-01 10:50:16.530612,0.70438551902771
1013,2020-12-01 10:50:16.574555,0.70438551902771
1013,2020-12-01 10:50:16.617218,0.70438551902771
1013,2020-12-01 10:50:16.659332,0.70438551902771
Unknown,2020-12-01 10:50:17.679518,0.75
Unknown,2020-12-01 10:50:17.721457,0.75
Unknown,2020-12-01 10:50:17.763968,0.75
Unknown,2020-12-01 10:50:17.808269,0.75
Unknown,2020-12-01 10:50:17.851583,0.75
Unknown,2020-12-01 10:50:17.895580,0.75
Unknown,2020-12-01 10:50:17.937499,0.75
Unknown,2020-12-01 10:50:17.980371,0.75
Unknown,2020-12-01 10:50:18.022830,0.75
Unknown,2020-12-01 10:50:18.064615,0.75
Unknown,2020-12-01 10:50:18.107869,0.75
Unknown,2020-12-01 10:50:18.150540,0.75
1004,2020-12-01 10:50:18.196185,0.7467233538627625
1004,2020-12-01 10:50:18.237989,0.7467233538627625
1004,2020-12-01 10:50:18.279531,0.7467233538627625
1004,2020-12-01 10:50:18.323650,0.7467233538627625
1004,2020-12-01 10:50:18.365822,0.7467233538627625
1004,2020-12-01 10:50:18.409325,0.7467233538627625
1013,2020-12-01 10:50:19.724484,0.5595527291297913
1013,2020-12-01 10:50:19.769696,0.5595527291297913
1013,2020-12-01 10:50:19.813530,0.5595527291297913
1013,2020-12-01 10:50:19.856149,0.5595527291297913
1013,2020-12-01 10:50:19.898443,0.5595527291297913
1013,2020-12-01 10:50:19.939791,0.5595527291297913
1013,2020-12-01 10:50:19.983149,0.5595527291297913
1013,2020-12-01 10:50:20.025759,0.5595527291297913
1013,2020-12-01 10:50:20.067156,0.5595527291297913
1013,2020-12-01 10:50:20.110061,0.5595527291297913
1013,2020-12-01 10:50:20.156108,0.5595527291297913
1013,2020-12-01 10:50:20.198664,0.5595527291297913
1013,2020-12-01 10:50:20.242774,0.5595527291297913
1013,2020-12-01 10:50:20.285937,0.5595527291297913
1013,2020-12-01 10:50:20.328403,0.5595527291297913
1013,2020-12-01 10:50:20.370988,0.5595527291297913
1013,2020-12-01 10:50:20.413754,0.5595527291297913
1013,2020-12-01 10:50:20.455160,0.5595527291297913
1013,2020-12-01 10:50:21.489248,0.5989335775375366
1013,2020-12-01 10:50:21.531565,0.5989335775375366
1013,2020-12-01 10:50:21.574756,0.5989335775375366
1013,2020-12-01 10:50:21.617270,0.5989335775375366
1013,2020-12-01 10:50:21.660776,0.5989335775375366
1013,2020-12-01 10:50:21.702794,0.5989335775375366
1013,2020-12-01 10:50:21.746091,0.5989335775375366
1013,2020-12-01 10:50:21.788545,0.5989335775375366
1013,2020-12-01 10:50:21.830747,0.5989335775375366
1013,2020-12-01 10:50:21.878177,0.5989335775375366
1013,2020-12-01 10:50:21.920421,0.5989335775375366
1013,2020-12-01 10:50:21.962803,0.5989335775375366
1013,2020-12-01 10:50:22.006789,0.5989335775375366
1013,2020-12-01 10:50:22.047876,0.5989335775375366
1013,2020-12-01 10:50:22.089429,0.5989335775375366
1013,2020-12-01 10:50:22.131056,0.5989335775375366
1013,2020-12-01 10:50:22.172680,0.5989335775375366
1013,2020-12-01 10:50:22.215018,0.5989335775375366
1013,2020-12-01 10:50:23.244413,0.5079702734947205
1013,2020-12-01 10:50:23.286861,0.5079702734947205
1013,2020-12-01 10:50:23.329091,0.5079702734947205
1013,2020-12-01 10:50:23.372721,0.5079702734947205
1013,2020-12-01 10:50:23.414529,0.5079702734947205
1013,2020-12-01 10:50:23.457523,0.5079702734947205
1013,2020-12-01 10:50:23.500584,0.5079702734947205
1013,2020-12-01 10:50:23.542982,0.5079702734947205
1013,2020-12-01 10:50:23.586852,0.5079702734947205
1013,2020-12-01 10:50:23.634773,0.5079702734947205
1013,2020-12-01 10:50:23.678520,0.5079702734947205
1013,2020-12-01 10:50:23.721669,0.5079702734947205
1013,2020-12-01 10:50:23.764531,0.5079702734947205
1013,2020-12-01 10:50:23.806922,0.5079702734947205
1013,2020-12-01 10:50:23.848345,0.5079702734947205
1013,2020-12-01 10:50:23.889507,0.5079702734947205
1013,2020-12-01 10:50:23.930934,0.5079702734947205
1013,2020-12-01 10:50:23.973317,0.5079702734947205
Unknown,2020-12-01 10:51:17.543108,0.75
Unknown,2020-12-01 10:51:17.585870,0.75
Unknown,2020-12-01 10:51:17.628521,0.75
Unknown,2020-12-01 10:51:17.670170,0.75
Unknown,2020-12-01 10:51:17.711969,0.75
Unknown,2020-12-01 10:51:17.754197,0.75
Unknown,2020-12-01 10:51:17.796989,0.75
Unknown,2020-12-01 10:51:17.838198,0.75
Unknown,2020-12-01 10:51:17.880326,0.75
Unknown,2020-12-01 10:51:17.927686,0.75
Unknown,2020-12-01 10:51:17.970259,0.75
Unknown,2020-12-01 10:51:18.012402,0.75
Unknown,2020-12-01 10:51:18.054125,0.75
Unknown,2020-12-01 10:51:18.095500,0.75
Unknown,2020-12-01 10:51:18.137256,0.75
Unknown,2020-12-01 10:51:18.178459,0.75
Unknown,2020-12-01 10:51:18.221208,0.75
Unknown,2020-12-01 10:51:18.262141,0.75
Unknown,2020-12-01 10:51:19.309275,0.75
Unknown,2020-12-01 10:51:19.352585,0.75
Unknown,2020-12-01 10:51:19.395695,0.75
Unknown,2020-12-01 10:51:19.439461,0.75
Unknown,2020-12-01 10:51:19.481757,0.75
Unknown,2020-12-01 10:51:19.523568,0.75
Unknown,2020-12-01 10:51:19.565641,0.75
Unknown,2020-12-01 10:51:19.606948,0.75
Unknown,2020-12-01 10:51:19.649304,0.75
Unknown,2020-12-01 10:51:19.697750,0.75
Unknown,2020-12-01 10:51:19.740056,0.75
Unknown,2020-12-01 10:51:19.781916,0.75
Unknown,2020-12-01 10:51:19.823066,0.75
Unknown,2020-12-01 10:51:19.866250,0.75
Unknown,2020-12-01 10:51:19.907771,0.75
Unknown,2020-12-01 10:51:19.950555,0.75
Unknown,2020-12-01 10:51:19.995372,0.75
Unknown,2020-12-01 10:51:20.037395,0.75
Unknown,2020-12-01 10:51:21.393612,0.75
Unknown,2020-12-01 10:51:21.435450,0.75
Unknown,2020-12-01 10:51:21.476659,0.75
Unknown,2020-12-01 10:51:21.518735,0.75
Unknown,2020-12-01 10:51:21.561989,0.75
Unknown,2020-12-01 10:51:21.608319,0.75
Unknown,2020-12-01 10:51:21.650083,0.75
Unknown,2020-12-01 10:51:21.691720,0.75
Unknown,2020-12-01 10:51:21.734967,0.75
Unknown,2020-12-01 10:51:21.776779,0.75
Unknown,2020-12-01 10:51:21.820267,0.75
Unknown,2020-12-01 10:51:21.863393,0.75
Unknown,2020-12-01 10:51:21.906122,0.75
Unknown,2020-12-01 10:51:21.947935,0.75
Unknown,2020-12-01 10:51:21.992924,0.75
Unknown,2020-12-01 10:51:22.035229,0.75
Unknown,2020-12-01 10:51:22.076223,0.75
Unknown,2020-12-01 10:51:22.118073,0.75
Unknown,2020-12-01 10:51:23.756586,0.75
Unknown,2020-12-01 10:51:23.798860,0.75
Unknown,2020-12-01 10:51:23.842238,0.75
Unknown,2020-12-01 10:51:23.885999,0.75
Unknown,2020-12-01 10:51:23.927169,0.75
Unknown,2020-12-01 10:51:23.968325,0.75
Unknown,2020-12-01 10:51:24.010451,0.75
Unknown,2020-12-01 10:51:24.052290,0.75
Unknown,2020-12-01 10:51:24.098457,0.75
Unknown,2020-12-01 10:51:24.140459,0.75
Unknown,2020-12-01 10:51:24.182512,0.75
Unknown,2020-12-01 10:51:24.224972,0.75
Unknown,2020-12-01 10:51:24.267262,0.75
Unknown,2020-12-01 10:51:24.308324,0.75
Unknown,2020-12-01 10:51:24.349995,0.75
Unknown,2020-12-01 10:51:24.391278,0.75
Unknown,2020-12-01 10:51:24.433453,0.75
Unknown,2020-12-01 10:51:24.479079,0.75
Unknown,2020-12-01 10:51:26.133765,0.75
Unknown,2020-12-01 10:51:26.178560,0.75
Unknown,2020-12-01 10:51:26.220028,0.75
Unknown,2020-12-01 10:51:26.261419,0.75
Unknown,2020-12-01 10:51:26.304572,0.75
Unknown,2020-12-01 10:51:26.348252,0.75
Unknown,2020-12-01 10:51:26.389131,0.75
Unknown,2020-12-01 10:51:26.431127,0.75
Unknown,2020-12-01 10:51:26.472738,0.75
Unknown,2020-12-01 10:51:26.515058,0.75
Unknown,2020-12-01 10:51:26.560143,0.75
Unknown,2020-12-01 10:51:26.601370,0.75
Unknown,2020-12-01 10:51:26.643826,0.75
Unknown,2020-12-01 10:51:26.688187,0.75
Unknown,2020-12-01 10:51:26.730346,0.75
Unknown,2020-12-01 10:51:26.773614,0.75
Unknown,2020-12-01 10:51:26.816124,0.75
Unknown,2020-12-01 10:51:26.858100,0.75
Unknown,2020-12-01 10:51:27.887672,0.75
Unknown,2020-12-01 10:51:27.928380,0.75
Unknown,2020-12-01 10:51:27.969760,0.75
Unknown,2020-12-01 10:51:28.011349,0.75
Unknown,2020-12-01 10:51:28.053547,0.75
Unknown,2020-12-01 10:51:28.095213,0.75
Unknown,2020-12-01 10:51:28.136788,0.75
Unknown,2020-12-01 10:51:28.178255,0.75
Unknown,2020-12-01 10:51:28.221339,0.75
Unknown,2020-12-01 10:51:28.266689,0.75
Unknown,2020-12-01 10:51:28.308306,0.75
Unknown,2020-12-01 10:51:28.351106,0.75
Unknown,2020-12-01 10:51:28.392753,0.75
Unknown,2020-12-01 10:51:28.434742,0.75
Unknown,2020-12-01 10:51:28.477546,0.75
Unknown,2020-12-01 10:51:28.521354,0.75
Unknown,2020-12-01 10:51:28.562366,0.75
Unknown,2020-12-01 10:51:28.603178,0.75
Unknown,2020-12-01 10:51:31.459000,0.75
Unknown,2020-12-01 10:51:31.500542,0.75
Unknown,2020-12-01 10:51:31.542597,0.75
Unknown,2020-12-01 10:51:31.587114,0.75
Unknown,2020-12-01 10:51:31.630353,0.75
Unknown,2020-12-01 10:51:31.672469,0.75
Unknown,2020-12-01 10:51:31.714649,0.75
Unknown,2020-12-01 10:51:31.757656,0.75
Unknown,2020-12-01 10:51:31.800206,0.75
Unknown,2020-12-01 10:51:31.841284,0.75
Unknown,2020-12-01 10:51:31.882905,0.75
Unknown,2020-12-01 10:51:31.925304,0.75
Unknown,2020-12-01 10:51:31.971485,0.75
Unknown,2020-12-01 10:51:32.014402,0.75
Unknown,2020-12-01 10:51:32.057385,0.75
Unknown,2020-12-01 10:51:32.099859,0.75
Unknown,2020-12-01 10:51:32.141945,0.75
Unknown,2020-12-01 10:51:32.183752,0.75
Unknown,2020-12-01 10:51:33.210606,0.75
Unknown,2020-12-01 10:51:33.252024,0.75
Unknown,2020-12-01 10:51:33.294716,0.75
Unknown,2020-12-01 10:51:33.339212,0.75
Unknown,2020-12-01 10:51:33.381515,0.75
Unknown,2020-12-01 10:51:33.423714,0.75
Unknown,2020-12-01 10:51:33.463525,0.75
